Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
S159159,1/30/04,32.55S,152.58333333,BLUE MARLIN,0.0,90.0,-32.91666667,152.58333333300004
S270485,3/16/20,22.00S,113.83333333,WHALER SHARK,180.0,50.0,-22.0,113.83333333300004
A491585,9/12/15,20.20S,116.58333333,SPANISH MACKEREL,120.0,8.0,-20.33333333,116.58333333300004
A531298,6/13/10,35.11S,136.08333333,SOUTHERN BLUEFIN TUNA,70.0,7.2,-35.16666667,136.08333333300004
A650555,7/17/21,20.59S,149.75,SPANISH MACKEREL,126.0,13.0,-21.0,149.7500000000001
A501962,3/23/09,34.25S,135.16666667,SOUTHERN BLUEFIN TUNA,95.0,17.0,-34.41666667,135.16666666700007
B101040,11/12/16,26.38S,153.25,SAILFISH,0.0,40.0,-26.66666667,153.2500000000001
B172310,1/10/23,32.23S,152.58333333,BLACK MARLIN,0.0,35.0,-32.41666667,152.58333333300004
B016260,2/19/12,32.58S,152.5,STRIPED MARLIN,220.0,100.0,-33.0,152.5000000000001
B019143,8/27/06,19.11S,147.58333333,BLACK MARLIN,120.0,18.0,-19.16666667,147.58333333300004
A351798,4/21/07,38.12S,140.66666667,SOUTHERN BLUEFIN TUNA,0.0,13.0,-38.16666667,140.66666666700007
A553376,5/19/11,38.09S,140.66666667,SOUTHERN BLUEFIN TUNA,80.0,9.0,-38.16666667,140.66666666700007
A665588,5/6/23,38.08S,140.66666667,SOUTHERN BLUEFIN TUNA,79.0,10.3,-38.16666667,140.66666666700007
S181969,3/12/11,38.32S,141.5,BLUE SHARK,240.0,70.0,-38.5,141.5000000000001
A480229,2/24/07,31.49S,115.25,DOLPHINFISH,95.0,3.0,-31.83333333,115.25000000000011
A522964,5/18/10,32.00S,115.25,SOUTHERN BLUEFIN TUNA,40.0,2.0,-32.0,115.25000000000011
B033061,3/22/10,22.02S,113.83333333,BLACK MARLIN,0.0,15.0,-22.0,113.83333333300004
B197472,3/18/23,28.13S,153.75,BLACK MARLIN,135.0,15.0,-28.25,153.7500000000001
B078916,12/15/13,27.49S,153.83333333,BLUE MARLIN,280.0,130.0,-27.83333333,153.83333333300004
B087275,1/2/13,26.32S,153.41666667,BLACK MARLIN,130.0,25.0,-26.5,153.41666666700007
B101037,12/29/14,26.47S,153.5,BLACK MARLIN,110.0,12.0,-26.75,153.5000000000001
B011962,9/11/10,30.25S,153.33333333,STRIPED MARLIN,190.0,50.0,-30.41666667,153.33333333300004
A522948,5/19/12,36.37S,150.41666667,ALBACORE,55.0,6.0,-36.58333333,150.41666666700007
A496981,5/3/08,38.18S,140.66666667,SOUTHERN BLUEFIN TUNA,0.0,21.0,-38.33333333,140.66666666700007
B101582,3/17/14,21.52S,113.91666667,SAILFISH,200.0,20.0,-21.83333333,113.91666666700007
A521545,11/27/10,13.42S,136.91666667,SPANISH MACKEREL,90.0,3.5,-13.66666667,136.91666666700007
A586326,3/1/14,43.38S,146.33333333,SOUTHERN BLUEFIN TUNA,122.0,32.0,-43.66666667,146.33333333300004
A507623,1/14/11,31.26S,153.25,DOLPHINFISH,100.0,13.0,-31.41666667,153.2500000000001
B016272,3/18/06,32.31S,152.83333333,BLACK MARLIN,0.0,60.0,-32.5,152.83333333300004
B060720,12/31/15,33.01S,152.41666667,STRIPED MARLIN,0.0,80.0,-33.0,152.41666666700007
S159121,11/8/03,14.50S,145.66666667,BLACK MARLIN,250.0,90.0,-14.83333333,145.66666666700007
A351812,5/15/00,38.11S,140.58333333,SOUTHERN BLUEFIN TUNA,80.0,16.0,-38.16666667,140.58333333300004
B051275,3/9/14,34.50S,151.08333333,BLACK MARLIN,200.0,60.0,-34.83333333,151.08333333300004
B115926,2/1/16,36.21S,150.33333333,STRIPED MARLIN,0.0,90.0,-36.33333333,150.33333333300004
B004935,5/1/10,33.55S,151.58333333,STRIPED MARLIN,0.0,50.0,-33.91666667,151.58333333300004
B043978,8/15/17,13.00S,141.16666667,SAILFISH,170.0,15.0,-13.0,141.16666666700007
A499391,11/6/10,36.30S,150.41666667,ALBACORE,60.0,6.0,-36.5,150.41666666700007
A546070,4/23/17,43.15S,148.0,SOUTHERN BLUEFIN TUNA,100.0,20.0,-43.25,148.0000000000001
S198813,3/24/05,04.51S,146.25,DOLPHINFISH,0.0,0.0,-4.83333333,146.2500000000001
B200468,3/24/23,21.42S,113.08333333,SAILFISH,170.0,30.0,-21.66666667,113.08333333300004
A462260,9/28/05,13.52S,136.33333333,LONGTAIL TUNA,0.0,6.0,-13.83333333,136.33333333300004
S179537,3/10/13,34.00S,151.25,MAKO SHARK,95.0,20.0,-34.0,151.2500000000001
B095809,12/31/15,33.02S,152.41666667,STRIPED MARLIN,0.0,90.0,-33.0,152.41666666700007
A565063,1/26/15,35.10S,136.08333333,SOUTHERN BLUEFIN TUNA,84.0,12.3,-35.16666667,136.08333333300004
S202655,9/27/04,16.46S,146.33333333,BLACK MARLIN,182.88,113.4,-16.75,146.33333333300004
A475788,6/13/10,38.13S,140.75,SOUTHERN BLUEFIN TUNA,0.0,12.0,-38.25,140.7500000000001
B126265,2/4/18,35.10S,150.91666667,STRIPED MARLIN,220.0,70.0,-35.16666667,150.91666666700007
A570061,1/5/14,27.54S,153.75,LONGTAIL TUNA,50.0,5.0,-27.91666667,153.7500000000001
B087278,12/23/12,26.55S,153.5,BLACK MARLIN,130.0,20.0,-26.91666667,153.5000000000001
B011271,9/14/08,17.31S,146.5,BLACK MARLIN,150.0,40.0,-17.5,146.5000000000001
A451353,1/22/05,36.29S,150.25,YELLOWFIN TUNA,50.0,3.0,-36.5,150.2500000000001
A496984,5/9/08,38.18S,140.66666667,SOUTHERN BLUEFIN TUNA,105.0,20.0,-38.33333333,140.66666666700007
S183668,9/16/02,17.32S,122.0,SAILFISH,0.0,16.0,-17.5,122.00000000000011
A644626,2/26/23,32.30S,152.58333333,DOLPHINFISH,0.0,4.0,-32.5,152.58333333300004
A586323,3/1/14,43.36S,146.58333333,SOUTHERN BLUEFIN TUNA,120.0,30.0,-43.58333333,146.58333333300004
A595213,6/13/16,35.16S,135.58333333,SOUTHERN BLUEFIN TUNA,73.0,8.2,-35.25,135.58333333300004
A488614,3/23/09,42.22S,148.5,ALBACORE,35.0,2.5,-42.33333333,148.5000000000001
A449137,6/10/12,38.12S,140.66666667,SOUTHERN BLUEFIN TUNA,60.0,13.0,-38.16666667,140.66666666700007
S228327,8/9/09,20.17S,116.58333333,BLACK MARLIN,120.0,15.0,-20.25,116.58333333300004
B102908,2/7/16,34.57S,150.91666667,BLACK MARLIN,0.0,60.0,-34.91666667,150.91666666700007
A420885,1/10/04,34.10S,151.08333333,STRIPED MARLIN,190.0,70.0,-34.16666667,151.08333333300004
B026490,2/17/08,32.50S,152.58333333,STRIPED MARLIN,0.0,80.0,-32.83333333,152.58333333300004
B000300,3/15/03,32.42S,152.41666667,BLACK MARLIN,0.0,85.0,-32.66666667,152.41666666700007
A633328,1/2/21,35.40S,138.58333333,SOUTHERN BLUEFIN TUNA,85.0,12.7,-35.66666667,138.58333333300004
B019146,7/15/06,19.11S,147.58333333,BLACK MARLIN,0.0,13.0,-19.16666667,147.58333333300004
A595216,6/13/16,35.16S,135.58333333,SOUTHERN BLUEFIN TUNA,72.0,7.8,-35.25,135.58333333300004
B026812,6/1/10,26.56S,153.66666667,BLUE MARLIN,250.0,120.0,-26.91666667,153.66666666700007
B102903,3/24/18,34.10S,151.41666667,BLUE MARLIN,0.0,110.0,-34.16666667,151.41666666700007
S202652,9/6/04,19.08S,147.66666667,BLACK MARLIN,0.0,25.0,-19.16666667,147.66666666700007
A526917,6/13/10,38.15S,140.83333333,SOUTHERN BLUEFIN TUNA,80.0,0.0,-38.25,140.83333333300004
B110140,11/6/15,24.46S,153.33333333,BLACK MARLIN,0.0,14.0,-24.75,153.33333333300004
A569963,4/30/23,33.59S,151.41666667,DOLPHINFISH,73.0,0.0,-34.0,151.41666666700007
B074165,4/24/14,27.56S,153.91666667,BLUE MARLIN,240.0,130.0,-27.91666667,153.91666666700007
B008047,3/16/08,33.34S,151.5,STRIPED MARLIN,0.0,0.0,-33.58333333,151.5000000000001
A451101,6/2/07,43.47S,147.0,SOUTHERN BLUEFIN TUNA,80.0,15.0,-43.75,147.0000000000001
A481650,5/25/10,38.36S,142.16666667,SOUTHERN BLUEFIN TUNA,85.0,16.0,-38.58333333,142.16666666700007
A604743,4/3/17,38.38S,142.58333333,SOUTHERN BLUEFIN TUNA,90.0,14.0,-38.66666667,142.58333333300004
S209393,1/24/04,27.23S,153.58333333,YELLOWFIN TUNA,65.0,12.0,-27.41666667,153.58333333300004
B017263,10/6/07,33.53S,151.5,STRIPED MARLIN,190.0,75.0,-33.91666667,151.5000000000001
B090568,1/17/15,26.56S,153.33333333,BLACK MARLIN,153.0,40.0,-26.91666667,153.33333333300004
A503687,1/10/08,31.26S,153.16666667,DOLPHINFISH,55.0,2.5,-31.41666667,153.16666666700007
A571973,4/4/15,43.51S,147.0,SOUTHERN BLUEFIN TUNA,115.0,20.0,-43.83333333,147.0000000000001
A207131,3/27/03,34.57S,150.91666667,WHALER SHARK,120.0,30.0,-34.91666667,150.91666666700007
B007499,1/10/10,26.37S,153.25,BLACK MARLIN,160.0,35.0,-26.58333333,153.2500000000001
S134685,7/17/04,18.24S,146.66666667,BLACK MARLIN,180.0,25.0,-18.41666667,146.66666666700007
B023132,9/27/06,15.36S,145.83333333,BLACK MARLIN,0.0,90.0,-15.58333333,145.83333333300004
A640921,4/24/22,43.03S,148.25,SOUTHERN BLUEFIN TUNA,80.0,20.0,-43.08333333,148.2500000000001
S245067,11/21/14,20.21S,116.5,WHALER SHARK,110.0,5.0,-20.33333333,116.50000000000011
B078919,2/9/14,27.54S,153.66666667,BLACK MARLIN,120.0,15.0,-27.91666667,153.66666666700007
S245070,5/6/15,20.38S,116.33333333,WHALER SHARK,110.0,5.0,-20.66666667,116.33333333300004
B090565,1/18/15,26.50S,153.5,BLACK MARLIN,0.0,35.0,-26.83333333,153.5000000000001
A503684,1/9/08,31.26S,153.16666667,DOLPHINFISH,60.0,3.0,-31.41666667,153.16666666700007
B029159,4/12/09,5.00S,145.83333333,YELLOWFIN TUNA,0.0,5.0,-5.0,145.83333333300004
A553373,5/10/11,38.08S,140.66666667,SOUTHERN BLUEFIN TUNA,80.0,9.0,-38.16666667,140.66666666700007
A513944,6/13/15,38.29S,142.08333333,SOUTHERN BLUEFIN TUNA,95.0,15.0,-38.5,142.08333333300004
A480238,2/25/07,31.49S,115.25,DOLPHINFISH,100.0,3.0,-31.83333333,115.25000000000011
B010934,10/24/05,20.37S,116.83333333,SAILFISH,150.0,22.0,-20.58333333,116.83333333300004
B008297,3/13/09,35.11S,151.08333333,STRIPED MARLIN,245.0,140.0,-35.16666667,151.08333333300004
A621673,10/27/18,28.09S,153.66666667,DOLPHINFISH,75.0,3.0,-28.16666667,153.66666666700007
A323623,3/12/05,34.27S,151.08333333,DOLPHINFISH,0.0,4.0,-34.41666667,151.08333333300004
A205996,3/11/06,30.10S,153.66666667,YELLOWFIN TUNA,80.0,18.0,-30.16666667,153.66666666700007
B007490,10/15/07,14.50S,145.66666667,BLACK MARLIN,0.0,24.0,-14.83333333,145.66666666700007
a640924,4/24/22,43.03S,148.25,SOUTHERN BLUEFIN TUNA,85.0,20.0,-43.08333333,148.2500000000001
B187314,2/26/23,6.46S,147.83333333,BLUE MARLIN,0.0,50.0,-6.75,147.83333333300004
B029152,3/31/18,07.25S,147.41666667,BLUE MARLIN,0.0,0.0,-7.41666667,147.41666666700007
B074168,11/9/14,24.30S,153.5,BLUE MARLIN,250.0,150.0,-24.5,153.5000000000001
B112644,2/1/20,35.20S,150.75,BLACK MARLIN,170.0,45.0,-35.33333333,150.7500000000001
A480816,9/21/08,34.15S,151.33333333,ALBACORE,0.0,4.0,-34.25,151.33333333300004
A665591,2/11/23,35.40S,138.58333333,SOUTHERN BLUEFIN TUNA,76.0,11.5,-35.66666667,138.58333333300004
A513570,4/11/10,35.11S,135.33333333,SOUTHERN BLUEFIN TUNA,86.0,13.1,-35.16666667,135.33333333300004
A481653,6/12/10,38.11S,140.83333333,SOUTHERN BLUEFIN TUNA,63.0,9.0,-38.16666667,140.83333333300004
B090802,2/26/14,27.54S,153.75,BLACK MARLIN,155.0,30.0,-27.91666667,153.7500000000001
B122214,1/1/20,26.36S,153.5,BLACK MARLIN,150.0,30.0,-26.58333333,153.5000000000001
A468889,5/19/08,36.17S,150.33333333,ALBACORE,80.0,7.0,-36.25,150.33333333300004
B017258,4/7/08,32.50S,154.25,STRIPED MARLIN,0.0,55.0,-32.83333333,154.2500000000001
B002690,2/6/05,32.54S,152.58333333,STRIPED MARLIN,210.0,60.0,-32.91666667,152.58333333300004
S209405,1/26/06,33.08S,152.5,STRIPED MARLIN,300.0,140.0,-33.16666667,152.5000000000001
A553907,5/20/11,38.09S,140.66666667,SOUTHERN BLUEFIN TUNA,80.0,11.0,-38.16666667,140.66666666700007
S185230,1/12/03,24.42S,153.58333333,BLACK MARLIN,0.0,45.0,-24.66666667,153.58333333300004
B040239,11/19/09,32.32S,152.83333333,BLUE MARLIN,0.0,200.0,-32.5,152.83333333300004
A669334,11/4/23,20.52S,149.58333333,SPANISH MACKEREL,115.0,13.0,-20.83333333,149.58333333300004
A541728,5/5/14,38.09S,140.58333333,SOUTHERN BLUEFIN TUNA,83.0,11.0,-38.16666667,140.58333333300004
B128706,3/23/20,21.50S,113.91666667,BLACK MARLIN,160.0,30.0,-21.83333333,113.91666666700007
A621682,5/8/19,28.09S,153.66666667,DOLPHINFISH,61.0,2.0,-28.16666667,153.66666666700007
B084700,1/10/15,35.12S,150.66666667,STRIPED MARLIN,230.0,100.0,-35.16666667,150.66666666700007
A469899,1/25/09,34.20S,151.25,DOLPHINFISH,60.0,2.0,-34.33333333,151.2500000000001
A663777,1/27/22,34.06S,151.41666667,DOLPHINFISH,70.0,0.0,-34.08333333,151.41666666700007
A492622,1/28/08,30.18S,153.41666667,YELLOWFIN TUNA,60.0,3.0,-30.33333333,153.41666666700007
B068097,2/5/12,33.03S,152.41666667,STRIPED MARLIN,0.0,95.0,-33.08333333,152.41666666700007
B101770,3/20/14,21.52S,113.91666667,BLACK MARLIN,140.0,35.0,-21.83333333,113.91666666700007
B003422,1/16/04,27.55S,153.83333333,BLACK MARLIN,140.0,25.0,-27.91666667,153.83333333300004
B040530,10/10/15,30.14S,153.5,BLUE MARLIN,220.0,130.0,-30.25,153.5000000000001
A379459,3/3/01,32.50S,152.5,BLACK MARLIN,250.0,90.0,-32.83333333,152.5000000000001
B022158,2/17/08,32.31S,152.58333333,BLACK MARLIN,130.0,85.0,-32.5,152.58333333300004
A502541,1/10/09,30.22S,153.25,DOLPHINFISH,50.0,0.5,-30.33333333,153.2500000000001
S178212,11/3/00,16.36S,147.16666667,BLACK MARLIN,230.0,100.0,-16.58333333,147.16666666700007
B003419,1/30/04,26.41S,153.25,BLACK MARLIN,160.0,30.0,-26.66666667,153.2500000000001
B022128,1/5/07,33.14S,152.16666667,STRIPED MARLIN,0.0,80.0,-33.25,152.16666666700007
A379453,2/24/01,32.50S,152.5,DOLPHINFISH,30.0,1.0,-32.83333333,152.5000000000001
B022861,8/23/07,18.13S,146.75,BLACK MARLIN,230.0,55.0,-18.25,146.7500000000001
A571976,1/26/13,42.59S,148.25,ALBACORE,40.0,2.0,-43.0,148.2500000000001
A533070,4/6/11,38.45S,141.41666667,SOUTHERN BLUEFIN TUNA,80.0,15.0,-38.75,141.41666666700007
A563219,6/21/12,38.43S,141.33333333,SOUTHERN BLUEFIN TUNA,90.0,12.0,-38.75,141.33333333300004
B106736,3/12/19,21.50S,113.91666667,BLACK MARLIN,160.0,45.0,-21.83333333,113.91666666700007
B085904,8/6/12,20.18S,116.75,BLACK MARLIN,180.0,35.0,-20.33333333,116.75000000000011
B106733,8/1/15,20.26S,116.5,SAILFISH,170.0,20.0,-20.41666667,116.50000000000011
B068101,12/18/11,33.50S,151.66666667,STRIPED MARLIN,0.0,70.0,-33.83333333,151.66666666700007
B084697,6/21/14,34.06S,151.66666667,STRIPED MARLIN,240.0,110.0,-34.08333333,151.66666666700007
A492605,2/12/11,30.08S,153.58333333,DOLPHINFISH,100.0,13.0,-30.16666667,153.58333333300004
A469902,12/16/07,32.55S,152.58333333,YELLOWFIN TUNA,75.0,3.0,-32.91666667,152.58333333300004
A531295,6/13/10,35.11S,136.08333333,SOUTHERN BLUEFIN TUNA,72.0,7.8,-35.16666667,136.08333333300004
A501969,1/13/09,34.50S,138.33333333,HAMMERHEAD SHARK,130.0,22.0,-34.83333333,138.33333333300004
A533067,4/6/11,38.45S,141.41666667,ALBACORE,80.0,15.0,-38.75,141.41666666700007
B106919,7/30/15,17.42S,121.91666667,SAILFISH,140.0,15.0,-17.66666667,121.91666666700007
S185233,12/27/02,27.02S,153.33333333,BLACK MARLIN,170.0,35.0,-27.0,153.33333333300004
B003199,2/20/09,30.18S,153.41666667,STRIPED MARLIN,180.0,65.0,-30.33333333,153.41666666700007
B002686,2/6/05,32.54S,152.58333333,STRIPED MARLIN,210.0,60.0,-32.91666667,152.58333333300004
A604740,6/13/16,38.37S,140.08333333,SOUTHERN BLUEFIN TUNA,100.0,10.0,-38.58333333,140.08333333300004
S197592,3/21/03,26.56S,153.66666667,YELLOWFIN TUNA,95.0,15.0,-26.91666667,153.66666666700007
B078058,1/13/13,27.45S,153.5,BLACK MARLIN,170.0,25.0,-27.75,153.5000000000001
A569486,10/26/12,20.07S,149.5,SPANISH MACKEREL,100.0,7.0,-20.08333333,149.5000000000001
A461310,3/26/23,39.00S,146.0,SOUTHERN BLUEFIN TUNA,90.0,15.0,-39.0,146.0000000000001
A620339,6/21/20,41.22S,148.66666667,SOUTHERN BLUEFIN TUNA,82.0,16.0,-41.33333333,148.66666666700007
B054897,2/12/12,4.41S,146.08333333,SAILFISH,0.0,25.0,-4.66666667,146.08333333300004
S239220,5/4/19,20.26S,116.33333333,WHALER SHARK,111.0,6.0,-20.41666667,116.33333333300004
B119137,12/18/16,21.58S,113.75,BLACK MARLIN,240.0,75.0,-22.0,113.75000000000011
B044872,11/14/08,24.38S,153.25,BLACK MARLIN,0.0,10.0,-24.66666667,153.2500000000001
S194277,1/13/02,27.44S,153.5,BLACK MARLIN,150.0,35.0,-27.75,153.5000000000001
A503592,11/7/09,20.01S,149.0,LONGTAIL TUNA,60.0,3.0,-20.0,149.0000000000001
B052532,6/9/12,19.07S,147.25,BLACK MARLIN,100.0,7.0,-19.08333333,147.2500000000001
S220715,4/4/07,36.29S,150.25,STRIPED MARLIN,0.0,110.0,-36.5,150.2500000000001
B068217,2/15/15,36.23S,150.25,BLACK MARLIN,220.0,100.0,-36.41666667,150.2500000000001
A587938,5/8/18,38.07S,140.66666667,SOUTHERN BLUEFIN TUNA,76.0,0.0,-38.08333333,140.66666666700007
B140736,8/27/19,20.26S,116.33333333,SAILFISH,200.0,30.0,-20.41666667,116.33333333300004
S209099,5/6/06,19.11S,147.58333333,BLACK MARLIN,120.0,10.0,-19.16666667,147.58333333300004
A198065,1/11/00,31.15S,153.0,DOLPHINFISH,0.0,0.0,-31.25,153.0000000000001
A522473,4/11/10,35.11S,135.33333333,SOUTHERN BLUEFIN TUNA,82.0,11.4,-35.16666667,135.33333333300004
B061948,8/22/10,21.34S,114.0,SAILFISH,200.0,35.0,-21.58333333,114.00000000000011
B169955,5/15/21,27.45S,153.91666667,BLUE MARLIN,0.0,100.0,-27.75,153.91666666700007
B087375,12/24/12,26.38S,153.33333333,BLACK MARLIN,0.0,15.0,-26.66666667,153.33333333300004
S212942,3/13/04,32.42S,152.58333333,BLUE MARLIN,230.0,120.0,-32.66666667,152.58333333300004
S188276,2/2/03,33.04S,152.5,STRIPED MARLIN,240.0,130.0,-33.08333333,152.5000000000001
S135643,3/3/01,34.57S,150.91666667,BLACK MARLIN,250.0,75.0,-34.91666667,150.91666666700007
A641141,5/21/20,28.52S,153.66666667,DOLPHINFISH,53.0,0.0,-28.83333333,153.66666666700007
B153814,1/28/19,28.10S,153.91666667,BLACK MARLIN,160.0,15.0,-28.16666667,153.91666666700007
B061444,4/10/10,26.25S,153.25,BLACK MARLIN,160.0,35.0,-26.41666667,153.2500000000001
A404214,1/20/02,33.20S,152.25,YELLOWFIN TUNA,0.0,15.0,-33.33333333,152.2500000000001
S188284,3/11/02,32.46S,152.83333333,SHORTBILL SPEARFISH,0.0,0.0,-32.75,152.83333333300004
B074380,2/10/12,33.02S,152.41666667,STRIPED MARLIN,0.0,70.0,-33.0,152.41666666700007
A557472,8/5/14,36.54S,150.75,SOUTHERN BLUEFIN TUNA,170.0,50.0,-36.91666667,150.7500000000001
A481485,5/20/11,38.10S,140.75,SOUTHERN BLUEFIN TUNA,82.0,8.5,-38.16666667,140.7500000000001
B081998,11/8/12,24.26S,153.25,BLACK MARLIN,100.0,10.0,-24.41666667,153.2500000000001
B037795,10/25/10,26.36S,153.25,SAILFISH,0.0,35.0,-26.58333333,153.2500000000001
A457007,10/22/05,35.11S,151.08333333,YELLOWFIN TUNA,50.0,8.0,-35.16666667,151.08333333300004
B074377,2/9/12,33.02S,152.41666667,STRIPED MARLIN,0.0,60.0,-33.0,152.41666666700007
A481428,11/6/10,36.30S,150.41666667,ALBACORE,60.0,6.0,-36.5,150.41666666700007
A492078,6/15/09,38.14S,140.66666667,SOUTHERN BLUEFIN TUNA,90.0,14.0,-38.25,140.66666666700007
A434320,3/21/07,38.24S,140.58333333,ALBACORE,75.0,15.0,-38.41666667,140.58333333300004
B061951,3/22/11,21.41S,114.16666667,SAILFISH,120.0,20.0,-21.66666667,114.16666666700007
S175268,1/13/01,7.07S,147.66666667,BLUE MARLIN,200.0,100.0,-7.08333333,147.66666666700007
S194286,1/12/02,27.44S,153.5,BLACK MARLIN,0.0,12.0,-27.75,153.5000000000001
B052535,6/3/12,19.11S,147.5,BLACK MARLIN,100.0,7.0,-19.16666667,147.5000000000001
S98659,2/19/06,38.44S,145.33333333,BLUE SHARK,160.0,30.0,-38.75,145.33333333300004
B070795,7/23/14,9.35S,147.16666667,SAILFISH,300.0,35.0,-9.58333333,147.16666666700007
B057471,4/6/12,20.20S,116.58333333,SAILFISH,180.0,20.0,-20.33333333,116.58333333300004
B078054,1/11/12,27.28S,153.58333333,BLACK MARLIN,170.0,25.0,-27.5,153.58333333300004
S169961,3/27/01,26.32S,153.33333333,BLACK MARLIN,0.0,30.0,-26.5,153.33333333300004
S145515,8/5/00,34.00S,151.66666667,MAKO SHARK,200.0,50.0,-34.0,151.66666666700007
A584080,2/7/15,32.55S,152.0,DOLPHINFISH,50.0,3.0,-32.91666667,152.0000000000001
A565253,4/21/15,35.19S,135.58333333,SOUTHERN BLUEFIN TUNA,88.0,14.0,-35.33333333,135.58333333300004
S244604,2/28/16,38.48S,142.0,BLUE SHARK,140.0,40.0,-38.83333333,142.0000000000001
S269656,8/16/19,20.27S,116.5,WHALER SHARK,150.0,50.0,-20.41666667,116.50000000000011
B107454,10/30/15,21.45S,114.41666667,SAILFISH,170.0,15.0,-21.75,114.41666666700007
b197632,6/13/23,24.41S,153.25,BLACK MARLIN,100.0,4.0,-24.66666667,153.2500000000001
S212884,1/21/06,27.45S,153.5,BLACK MARLIN,160.0,25.0,-27.75,153.5000000000001
A428316,3/11/06,32.33S,152.41666667,DOLPHINFISH,0.0,7.0,-32.58333333,152.41666666700007
S110998,4/27/00,5.14S,145.83333333,BLACK MARLIN,0.0,80.0,-5.25,145.83333333300004
B187467,4/1/23,6.46S,147.83333333,BLUE MARLIN,215.0,80.0,-6.75,147.83333333300004
B027502,8/30/07,24.38S,153.25,SAILFISH,0.0,30.0,-24.66666667,153.2500000000001
S169964,12/28/01,27.02S,153.33333333,BLACK MARLIN,120.0,10.0,-27.0,153.33333333300004
B109368,3/10/18,33.29S,152.08333333,BLUE MARLIN,0.0,70.0,-33.5,152.08333333300004
A595982,11/25/17,30.17S,153.41666667,YELLOWFIN TUNA,70.0,4.0,-30.25,153.41666666700007
B020349,10/16/07,14.27S,145.5,BLACK MARLIN,0.0,45.0,-14.41666667,145.5000000000001
A565256,4/8/16,34.49S,134.75,SOUTHERN BLUEFIN TUNA,84.0,12.3,-34.83333333,134.7500000000001
S111558,2/19/00,36.29S,150.25,STRIPED MARLIN,0.0,75.0,-36.5,150.2500000000001
A331505,5/14/00,36.54S,150.08333333,MAKO SHARK,0.0,25.0,-36.91666667,150.08333333300004
A554204,6/12/11,38.09S,140.75,SOUTHERN BLUEFIN TUNA,80.0,12.0,-38.16666667,140.7500000000001
B042207,8/1/08,19.34S,116.83333333,SAILFISH,180.0,25.0,-19.58333333,116.83333333300004
B058880,10/15/10,21.48S,114.33333333,SAILFISH,150.0,12.0,-21.83333333,114.33333333300004
B109512,11/14/15,24.38S,153.25,BLACK MARLIN,70.0,4.0,-24.66666667,153.2500000000001
B107338,7/24/14,17.43S,121.91666667,BLACK MARLIN,350.0,350.0,-17.75,121.91666666700007
B094936,1/16/15,31.18S,153.08333333,BLACK MARLIN,120.0,15.0,-31.33333333,153.08333333300004
S172253,1/8/00,33.05S,151.66666667,HAMMERHEAD SHARK,120.0,7.0,-33.08333333,151.66666666700007
A569491,10/27/12,20.08S,149.5,SPANISH MACKEREL,100.0,8.0,-20.16666667,149.5000000000001
S269905,2/22/22,36.51S,150.33333333,MAKO SHARK,200.0,70.0,-36.83333333,150.33333333300004
A464094,4/6/08,36.29S,150.33333333,YELLOWFIN TUNA,80.0,7.0,-36.5,150.33333333300004
D005421,1/8/06,37.06S,150.33333333,ALBACORE,53.0,2.0,-37.08333333,150.33333333300004
A545993,1/25/20,42.57S,148.33333333,SOUTHERN BLUEFIN TUNA,75.0,6.0,-42.91666667,148.33333333300004
A539663,3/10/12,38.12S,140.25,SOUTHERN BLUEFIN TUNA,117.0,28.0,-38.16666667,140.2500000000001
S180620,1/22/05,36.25S,150.41666667,YELLOWFIN TUNA,0.0,0.0,-36.41666667,150.41666666700007
S172238,2/9/03,30.18S,153.41666667,HAMMERHEAD SHARK,0.0,70.0,-30.33333333,153.41666666700007
B182686,3/4/23,31.23S,153.16666667,BLUE MARLIN,180.0,70.0,-31.41666667,153.16666666700007
B094842,1/9/16,36.52S,150.25,STRIPED MARLIN,250.0,110.0,-36.83333333,150.2500000000001
A545996,2/13/20,43.06S,148.0,SOUTHERN BLUEFIN TUNA,80.0,10.0,-43.08333333,148.0000000000001
B182550,6/3/23,20.31S,117.25,SAILFISH,120.0,18.0,-20.5,117.25000000000011
A641138,5/21/20,28.52S,153.66666667,DOLPHINFISH,63.0,0.0,-28.83333333,153.66666666700007
B027280,2/3/07,32.54S,152.58333333,STRIPED MARLIN,0.0,75.0,-32.91666667,152.58333333300004
A331489,2/28/01,32.30S,152.41666667,DOLPHINFISH,50.0,0.0,-32.5,152.41666666700007
B010281,2/17/07,36.26S,150.33333333,STRIPED MARLIN,0.0,50.0,-36.41666667,150.33333333300004
S156487,3/9/02,36.25S,150.33333333,STRIPED MARLIN,200.0,80.0,-36.41666667,150.33333333300004
B042210,8/1/08,19.32S,116.75,SAILFISH,180.0,26.0,-19.5,116.75000000000011
B165482,1/15/21,27.55S,153.83333333,BLACK MARLIN,180.0,50.0,-27.91666667,153.83333333300004
B109509,11/11/15,24.43S,153.33333333,BLACK MARLIN,90.0,5.0,-24.75,153.33333333300004
A501140,6/7/14,35.53S,150.58333333,YELLOWFIN TUNA,80.0,7.0,-35.91666667,150.58333333300004
B094941,1/4/17,31.19S,153.16666667,BLACK MARLIN,0.0,55.0,-31.33333333,153.16666666700007
B027284,1/28/07,33.04S,152.5,STRIPED MARLIN,0.0,70.0,-33.08333333,152.5000000000001
