OBJECTID,Tag_Number,Release_Date,Latitude,Longitude,Species_Name,Length,Weight,Latitude_FiveNM,Longitude_FiveNM,Moon_Phase,Wind_Direction_10m,Rain_mm,Is_Raining,Sea_Surface_Temp_C
7644,A370093,948585600000,-34.416666666119845,138.16666666700007,WHALER SHARK,,4.0,-34.41666667,138.16666667,0.5668792439205302,131.0,0.0,False,
7652,A370131,1009497600000,-34.66666666611688,138.41666666700007,HAMMERHEAD SHARK,120.0,11.0,-34.66666667,138.41666667,0.4404297470368646,292.0,0.0,False,
7653,A370149,1009065600000,-35.249999999110315,137.33333333300004,WHALER SHARK,120.0,14.0,-35.25,137.33333333,0.2711137860218551,250.0,0.0,False,
7654,A370174,1010275200000,-35.16666666611125,137.91666666700007,WHALER SHARK,90.0,7.0,-35.16666667,137.91666667,0.7451984768638816,257.0,0.6,True,
7655,A370221,1010793600000,-34.749999999115914,138.5000000000001,WHALER SHARK,90.0,5.0,-34.75,138.5,0.948377630081893,198.0,0.0,False,
7656,A370222,1010793600000,-34.749999999115914,138.5000000000001,WHALER SHARK,90.0,5.0,-34.75,138.5,0.948377630081893,198.0,0.0,False,
7657,A370223,1011398400000,-34.749999999115914,138.5000000000001,WHALER SHARK,60.0,3.0,-34.75,138.5,0.1854199755029062,293.0,0.0,False,
7658,A370241,1150502400000,-38.33333333208182,140.41666666700007,ALBACORE,60.0,7.0,-38.33333333,140.41666667,0.7051594223359552,212.0,0.0,False,
7659,A370242,1150502400000,-38.33333333208182,140.41666666700007,ALBACORE,60.0,7.0,-38.33333333,140.41666667,0.7051594223359552,212.0,0.0,False,
7660,A370243,1150588800000,-38.33333333208182,140.41666666700007,ALBACORE,60.0,7.0,-38.33333333,140.41666667,0.739022614538957,18.0,0.0,False,
7661,A370244,1150588800000,-38.33333333208182,140.41666666700007,ALBACORE,60.0,7.0,-38.33333333,140.41666667,0.739022614538957,18.0,0.0,False,
7662,A370245,1150502400000,-38.33333333208182,140.41666666700007,ALBACORE,60.0,7.0,-38.33333333,140.41666667,0.7051594223359552,212.0,0.0,False,
7663,A370246,1150502400000,-38.33333333208182,140.41666666700007,ALBACORE,60.0,7.0,-38.33333333,140.41666667,0.7051594223359552,212.0,0.0,False,
7664,A370247,1150502400000,-38.33333333208182,140.41666666700007,ALBACORE,60.0,7.0,-38.33333333,140.41666667,0.7051594223359552,212.0,0.0,False,
7665,A370249,976147200000,-34.749999999115914,138.5000000000001,WHALER SHARK,75.0,2.0,-34.75,138.5,0.3692375566781345,239.0,0.0,False,
7666,A370277,947030400000,-35.916666666103275,150.66666666700007,YELLOWFIN TUNA,,10.0,-35.91666667,150.66666667,0.9573417842664962,206.0,0.0,False,
7667,A370278,947030400000,-35.83333333210415,150.66666666700007,ALBACORE,96.0,13.0,-35.83333333,150.66666667,0.9573417842664962,206.0,0.0,False,
7668,A370279,947030400000,-35.916666666103275,150.66666666700007,YELLOWFIN TUNA,86.0,11.0,-35.91666667,150.66666667,0.9573417842664962,206.0,0.0,False,
7669,A370280,947030400000,-35.83333333210415,150.66666666700007,YELLOWFIN TUNA,83.0,10.0,-35.83333333,150.66666667,0.9573417842664962,206.0,0.0,False,
7670,A370285,990921600000,-34.91666666611403,150.83333333300004,YELLOWFIN TUNA,,5.0,-34.91666667,150.83333333,0.159843423391458,283.0,0.0,False,
7671,A370288,990921600000,-34.91666666611403,150.83333333300004,YELLOWFIN TUNA,,5.0,-34.91666667,150.83333333,0.159843423391458,283.0,0.0,False,
7677,A370431,954633600000,-35.749999999104986,150.5000000000001,STRIPED MARLIN,230.0,75.0,-35.75,150.5,0.9373026981306628,235.0,0.3,True,
7678,A370432,1015113600000,-35.91666666610326,150.5000000000001,STRIPED MARLIN,235.0,75.0,-35.91666667,150.5,0.6415372402319875,158.0,0.3,True,
7679,A370433,1015113600000,-35.749999999104986,150.5000000000001,STRIPED MARLIN,230.0,85.0,-35.75,150.5,0.6415372402319875,158.0,0.3,True,
7680,A370434,1015113600000,-35.749999999104986,150.5000000000001,STRIPED MARLIN,240.0,90.0,-35.75,150.5,0.6415372402319875,158.0,0.3,True,
7681,A370440,1015113600000,-35.749999999104986,150.5000000000001,STRIPED MARLIN,240.0,90.0,-35.75,150.5,0.6415372402319875,158.0,0.3,True,
7682,A370521,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,14.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7683,A370522,958348800000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,106.0,15.0,-38.16666667,140.58333333,0.3934199628597439,262.0,0.1,True,
7684,A370523,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,109.0,14.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7685,A370524,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,104.0,13.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7686,A370525,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,110.0,14.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7687,A370526,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,105.0,13.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7688,A370527,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,107.0,13.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7689,A370528,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,106.0,14.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7690,A370529,958608000000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,109.0,14.0,-38.16666667,140.58333333,0.4950095394687496,302.0,0.0,False,
7691,A370530,958348800000,-38.16666666608307,140.58333333300004,SOUTHERN BLUEFIN TUNA,106.0,16.0,-38.16666667,140.58333333,0.3934199628597439,262.0,0.1,True,
7703,A370560,1043539200000,-34.91666666611403,137.0000000000001,WHALER SHARK,141.0,4.0,-34.91666667,137.0,0.782527475019606,161.0,0.0,False,
7704,A370577,1036108800000,-34.749999999115914,138.5000000000001,WHALER SHARK,0.0,0.0,-34.75,138.5,0.8702929455614433,49.0,0.0,False,
7705,A370579,1068854400000,-34.749999999115914,138.5000000000001,WHALER SHARK,80.0,3.0,-34.75,138.5,0.7044427904991601,226.0,0.0,False,
7706,A370580,1068768000000,-34.749999999115914,138.5000000000001,WHALER SHARK,76.0,3.0,-34.75,138.5,0.6705795982961582,309.0,0.0,False,
7707,A370701,982972800000,-32.9166666661388,152.58333333300004,DOLPHINFISH,,2.0,-32.91666667,152.58333333,0.0444297407152839,44.0,0.0,False,
7708,A370702,982972800000,-32.9166666661388,152.58333333300004,DOLPHINFISH,,2.0,-32.91666667,152.58333333,0.0444297407152839,44.0,0.0,False,
7709,A370708,982972800000,-32.9166666661388,152.58333333300004,DOLPHINFISH,,2.0,-32.91666667,152.58333333,0.0444297407152839,44.0,0.0,False,
7710,A370709,982972800000,-32.9166666661388,152.58333333300004,DOLPHINFISH,,2.0,-32.91666667,152.58333333,0.0444297407152839,44.0,0.0,False,
7711,A370710,982972800000,-32.9166666661388,152.58333333300004,DOLPHINFISH,,2.0,-32.91666667,152.58333333,0.0444297407152839,44.0,0.0,False,
7713,A370742,982972800000,-32.499999999144485,152.58333333300004,DOLPHINFISH,,1.0,-32.5,152.58333333,0.0444297407152839,63.0,0.0,False,
7714,A370755,972172800000,-33.749999999127944,151.7500000000001,BLUE SHARK,200.0,75.0,-33.75,151.75,0.8115307153400475,98.0,0.0,False,
7715,A370780,951955200000,-32.6666666661422,152.41666666700007,STRIPED MARLIN,180.0,35.0,-32.66666667,152.41666667,0.887543739837604,73.0,0.2,True,
7716,A370864,1084492800000,-21.91666666634592,114.41666666700009,BLACK MARLIN,240.0,120.0,-21.91666667,114.41666667,0.8336805792425025,60.0,0.0,False,
7717,A370865,1079568000000,-21.66666666635189,114.08333333300004,BLACK MARLIN,0.0,30.0,-21.66666667,114.08333333,0.9034786236713946,199.0,0.0,False,
7718,A370874,986774400000,-28.999999999199336,113.66666666700009,YELLOWFIN TUNA,,,-29.0,113.66666667,0.5344101976473672,90.0,0.0,False,
7719,A370875,986947200000,-28.999999999199336,113.66666666700009,BLUE MARLIN,,190.0,-29.0,113.66666667,0.602136582053371,155.0,0.0,False,
7720,A370877,961200000000,-32.08333333215035,115.66666666700009,STRIPED MARLIN,213.0,80.0,-32.08333333,115.66666667,0.5109053055588064,70.0,0.0,False,
7721,A370878,957571200000,-32.08333333215035,115.66666666700009,YELLOWFIN TUNA,,17.0,-32.08333333,115.66666667,0.0886512330327269,15.0,0.0,False,
7722,A370912,948499200000,-36.24999999909991,150.2500000000001,WHALER SHARK,195.0,60.0,-36.25,150.25,0.5330160517175283,87.0,0.0,False,
7723,A370914,948499200000,-36.24999999909993,150.33333333300004,STRIPED MARLIN,230.0,80.0,-36.25,150.33333333,0.5330160517175283,124.0,0.0,False,
7724,A370915,1007942400000,-36.24999999909991,150.2500000000001,WHALER SHARK,200.0,80.0,-36.25,150.25,0.8308922873828306,125.0,0.8,True,
7725,A370916,954028800000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,70.0,-36.5,150.25,0.7002603527096494,66.0,0.0,False,
7726,A370977,952819200000,-33.66666666612902,115.00000000000011,WHALER SHARK,170.0,18.0,-33.66666667,115.0,0.2261756618676229,188.0,0.0,False,
7727,A370982,1035590400000,-21.749999999349875,114.33333333300004,WHALER SHARK,110.0,12.0,-21.75,114.33333333,0.6671137923434358,234.0,0.0,False,
7728,A370991,969667200000,-33.499999999131134,114.91666666700009,MAKO SHARK,183.0,30.0,-33.5,114.91666667,0.8294981414529927,152.0,0.0,False,
7729,A371011,1031097600000,-21.24999999936193,115.00000000000011,SPANISH MACKEREL,95.0,5.2,-21.25,115.0,0.9062277977873374,181.0,0.0,False,
7730,A371012,1031097600000,-21.24999999936193,115.00000000000011,SPANISH MACKEREL,110.0,8.0,-21.25,115.0,0.9062277977873374,181.0,0.0,False,
7731,A371031,955756800000,-21.91666666634592,114.41666666700009,DOLPHINFISH,65.0,2.0,-21.91666667,114.41666667,0.3775241967696872,84.0,0.0,False,
7732,A371059,986860800000,-28.999999999199336,113.66666666700009,YELLOWFIN TUNA,,35.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
7733,A371061,972345600000,-21.91666666634592,114.41666666700009,SAILFISH,200.0,8.0,-21.91666667,114.41666667,0.8792570997460514,255.0,0.0,False,
7734,A371063,972432000000,-21.91666666634592,114.41666666700009,SAILFISH,,25.0,-21.91666667,114.41666667,0.9131202919490532,221.0,0.0,False,
7735,A371065,1004659200000,-21.91666666634592,114.41666666700009,BLACK MARLIN,,40.0,-21.91666667,114.41666667,0.5440909836687587,240.0,0.0,False,
7736,A371068,1004745600000,-21.91666666634592,114.41666666700009,HAMMERHEAD SHARK,,7.0,-21.91666667,114.41666667,0.5779541758717606,229.0,0.0,False,
7737,A371070,972432000000,-21.91666666634592,114.41666666700009,SAILFISH,,20.0,-21.91666667,114.41666667,0.9131202919490532,221.0,0.0,False,
7738,A371073,1141430400000,-32.08333333215034,115.2500000000001,DOLPHINFISH,50.0,3.0,-32.08333333,115.25,0.1495242410207566,78.0,0.0,False,
7742,A371080,1141516800000,-32.08333333215034,115.2500000000001,DOLPHINFISH,60.0,3.0,-32.08333333,115.25,0.1833874332237584,147.0,0.0,False,
7743,A371096,1110758400000,-21.91666666634592,114.41666666700009,WHALER SHARK,0.0,14.0,-21.91666667,114.41666667,0.1280910089550774,319.0,0.0,False,
7744,A371097,1110585600000,-21.91666666634592,114.41666666700009,WHALER SHARK,0.0,23.0,-21.91666667,114.41666667,0.0603646245490736,58.0,0.0,False,
7745,A371099,1111017600000,-21.583333332353845,114.50000000000011,WHALER SHARK,0.0,7.0,-21.58333333,114.5,0.2296805855640831,222.0,0.0,False,
7746,A371100,1110585600000,-21.91666666634592,114.41666666700009,WHALER SHARK,0.0,0.0,-21.91666667,114.41666667,0.0603646245490736,58.0,0.0,False,
7747,A371101,981158400000,-31.83333333215395,115.58333333300004,DOLPHINFISH,50.0,2.0,-31.83333333,115.58333333,0.3333027044522442,159.0,0.0,False,
7748,A371103,981849600000,-31.83333333215395,115.58333333300004,DOLPHINFISH,50.0,2.0,-31.83333333,115.58333333,0.6042082420762593,218.0,0.0,False,
7749,A371104,981849600000,-32.08333333215035,115.66666666700009,SOUTHERN BLUEFIN TUNA,40.0,2.0,-32.08333333,115.66666667,0.6042082420762593,215.0,0.0,False,
7750,A371105,984787200000,-32.08333333215035,115.66666666700009,SOUTHERN BLUEFIN TUNA,,2.0,-32.08333333,115.66666667,0.7555567769783237,202.0,0.0,False,
7751,A371109,984873600000,-32.08333333215035,115.66666666700009,SOUTHERN BLUEFIN TUNA,40.0,2.0,-32.08333333,115.66666667,0.7894199691813256,204.0,0.0,False,
7752,A371110,984873600000,-32.08333333215035,115.66666666700009,SOUTHERN BLUEFIN TUNA,40.0,2.0,-32.08333333,115.66666667,0.7894199691813256,204.0,0.0,False,
7753,A371111,955929600000,-28.83333333220223,113.83333333300004,SAILFISH,180.0,30.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
7754,A371131,955756800000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,2.0,-32.08333333,115.66666667,0.3775241967696872,151.0,0.0,False,
7755,A371132,950572800000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,2.0,-32.08333333,115.66666667,0.3457326645895737,157.0,0.0,False,
7756,A371133,955756800000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,3.0,-32.08333333,115.66666667,0.3775241967696872,151.0,0.0,False,
7757,A371134,955756800000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,2.0,-32.08333333,115.66666667,0.3775241967696872,151.0,0.0,False,
7758,A371135,955756800000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,2.0,-32.08333333,115.66666667,0.3775241967696872,151.0,0.0,False,
7759,A371136,950572800000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,2.0,-32.08333333,115.66666667,0.3457326645895737,157.0,0.0,False,
7760,A371138,980035200000,-32.08333333215035,115.66666666700009,SOUTHERN BLUEFIN TUNA,35.0,2.0,-32.08333333,115.66666667,0.8930812058132197,236.0,0.0,False,
7761,A371141,954547200000,-32.08333333215035,115.66666666700009,DOLPHINFISH,60.0,3.0,-32.08333333,115.66666667,0.9034395059276608,195.0,0.0,False,
7762,A371142,954633600000,-32.08333333215035,115.66666666700009,DOLPHINFISH,60.0,3.0,-32.08333333,115.66666667,0.9373026981306628,205.0,0.0,False,
7763,A371143,954547200000,-32.08333333215035,115.66666666700009,DOLPHINFISH,60.0,3.0,-32.08333333,115.66666667,0.9034395059276608,195.0,0.0,False,
7764,A371144,954633600000,-32.08333333215035,115.66666666700009,DOLPHINFISH,60.0,3.0,-32.08333333,115.66666667,0.9373026981306628,205.0,0.0,False,
7765,A371145,954720000000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,2.0,-32.08333333,115.66666667,0.9711658903336644,100.0,0.0,False,
7766,A371148,954720000000,-32.08333333215035,115.66666666700009,DOLPHINFISH,60.0,2.0,-32.08333333,115.66666667,0.9711658903336644,100.0,0.0,False,
7767,A371149,954720000000,-32.08333333215035,115.66666666700009,DOLPHINFISH,60.0,2.0,-32.08333333,115.66666667,0.9711658903336644,100.0,0.0,False,
7768,A371150,954720000000,-32.08333333215035,115.66666666700009,DOLPHINFISH,50.0,2.0,-32.08333333,115.66666667,0.9711658903336644,100.0,0.0,False,
7769,A371162,955843200000,-28.99999999919932,114.00000000000011,SPANISH MACKEREL,60.0,5.0,-29.0,114.0,0.4113873889726891,147.0,0.0,False,
7770,A371164,955756800000,-28.749999999203716,113.75000000000011,SPANISH MACKEREL,200.0,30.0,-28.75,113.75,0.3775241967696872,134.0,0.0,False,
7771,A371165,955843200000,-28.99999999919932,114.00000000000011,YELLOWFIN TUNA,110.0,28.0,-29.0,114.0,0.4113873889726891,147.0,0.0,False,
7772,A371166,955843200000,-28.99999999919932,114.00000000000011,YELLOWFIN TUNA,100.0,15.0,-29.0,114.0,0.4113873889726891,147.0,0.0,False,
7773,A371167,955756800000,-28.99999999919932,114.00000000000011,YELLOWFIN TUNA,120.0,23.0,-29.0,114.0,0.3775241967696872,137.0,0.0,False,
7774,A371171,955843200000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,10.0,-28.83333333,113.83333333,0.4113873889726891,147.0,0.0,False,
7775,A371172,955929600000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,10.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
7776,A371173,955929600000,-28.83333333220223,113.83333333300004,DOLPHINFISH,,7.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
7777,A371180,955929600000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,6.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
7778,A371181,955756800000,-28.999999999199336,113.66666666700009,YELLOWFIN TUNA,,,-29.0,113.66666667,0.3775241967696872,135.0,0.0,False,
7779,A371183,955929600000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,,-29.0,113.66666667,0.445250581175691,152.0,0.0,False,
7780,A371185,955756800000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,180.0,23.0,-28.83333333,113.83333333,0.3775241967696872,134.0,0.0,False,
7781,A371186,955929600000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,130.0,14.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
7782,A371194,956016000000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,110.0,12.0,-29.0,113.66666667,0.4791137733786929,142.0,0.0,False,
7783,A371195,956016000000,-28.999999999199336,113.66666666700009,YELLOWFIN TUNA,100.0,14.0,-29.0,113.66666667,0.4791137733786929,142.0,0.0,False,
7784,A371196,956016000000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,150.0,18.0,-28.83333333,113.83333333,0.4791137733786929,144.0,0.0,False,
7785,A371197,955929600000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,,-29.0,113.66666667,0.445250581175691,152.0,0.0,False,
7786,A371199,955756800000,-28.83333333220223,113.83333333300004,WAHOO,160.0,25.0,-28.83333333,113.83333333,0.3775241967696872,134.0,0.0,False,
7787,A371201,1018310400000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,0.0,7.0,-29.16666667,113.66666667,0.8944753517430576,144.0,0.0,False,
7788,A371202,986947200000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,70.0,5.0,-29.0,113.66666667,0.602136582053371,155.0,0.0,False,
7789,A371203,1018310400000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,,12.0,-29.16666667,113.66666667,0.8944753517430576,144.0,0.0,False,
7790,A371204,1018310400000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,0.0,8.0,-29.16666667,113.66666667,0.8944753517430576,144.0,0.0,False,
7791,A371205,1018224000000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,,5.0,-29.16666667,113.66666667,0.8606121595400557,221.0,0.0,False,
7792,A371206,1018137600000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,,10.0,-29.16666667,113.66666667,0.8267489673370537,218.0,0.0,False,
7793,A371207,1018310400000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,0.0,8.0,-29.16666667,113.66666667,0.8944753517430576,144.0,0.0,False,
7794,A371210,1018224000000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,,8.0,-29.16666667,113.66666667,0.8606121595400557,221.0,0.0,False,
7795,A371215,955843200000,-28.83333333220223,113.83333333300004,YELLOWFIN TUNA,60.0,7.0,-28.83333333,113.83333333,0.4113873889726891,147.0,0.0,False,
7796,A371222,986947200000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,70.0,5.0,-29.0,113.66666667,0.602136582053371,155.0,0.0,False,
7797,A371223,986947200000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,70.0,7.0,-29.0,113.66666667,0.602136582053371,155.0,0.0,False,
7798,A371225,986947200000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,75.0,7.0,-29.0,113.66666667,0.602136582053371,155.0,0.0,False,
7799,A371226,1018051200000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,,8.0,-29.16666667,113.66666667,0.7928857751340519,26.0,0.0,False,
7800,A371228,1018224000000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,,14.0,-29.16666667,113.66666667,0.8606121595400557,221.0,0.0,False,
7801,A371229,1018224000000,-29.166666666196452,113.66666666700009,SPANISH MACKEREL,0.0,8.0,-29.16666667,113.66666667,0.8606121595400557,221.0,0.0,False,
7802,A371230,986860800000,-28.999999999199336,113.66666666700009,DOLPHINFISH,90.0,8.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
7803,A371233,986515200000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,170.0,10.0,-28.83333333,113.83333333,0.4328206210383615,171.0,0.0,False,
7804,A371235,986774400000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,110.0,5.0,-29.0,113.66666667,0.5344101976473672,90.0,0.0,False,
7805,A371236,986774400000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,120.0,9.0,-29.0,113.66666667,0.5344101976473672,90.0,0.0,False,
7806,A371237,986774400000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,110.0,8.0,-29.0,113.66666667,0.5344101976473672,90.0,0.0,False,
7807,A371274,974419200000,-35.74999999910497,150.7500000000001,ALBACORE,85.0,8.0,-35.75,150.75,0.6919737126180967,30.0,0.0,False,
7810,A371377,969753600000,-30.33333333217695,153.41666666700007,STRIPED MARLIN,,65.0,-30.33333333,153.41666667,0.8633613336559945,88.0,0.0,False,
